,BRA0CH_COU0T,CALL_PAIRS,LOC_CODE_A0D_COMME0T,LOC_COMME0TS,CO0DITIO0_COU0T,C1CLOMATIC_COMPLEXIT1,C1CLOMATIC_DE0SIT1,DECISIO0_COU0T,DECISIO0_DE0SIT1,DESIG0_COMPLEXIT1,DESIG0_DE0SIT1,EDGE_COU0T,ESSE0TIAL_COMPLEXIT1,ESSE0TIAL_DE0SIT1,LOC_EXECUTABLE,PARAMETER_COU0T,HALSTEAD_CO0TE0T,HALSTEAD_DIFFICULT1,HALSTEAD_EFFORT,HALSTEAD_ERROR_EST,HALSTEAD_LE0GTH,HALSTEAD_LEVEL,HALSTEAD_PROG_TIME,HALSTEAD_VOLUME,MAI0TE0A0CE_SEVERIT1,MODIFIED_CO0DITIO0_COU0T,MULTIPLE_CO0DITIO0_COU0T,0ODE_COU0T,0ORMALIZED_C1LOMATIC_COMPLEXIT1,0UM_OPERA0DS,0UM_OPERATORS,0UM_U0IQUE_OPERA0DS,0UM_U0IQUE_OPERATORS,0UMBER_OF_LI0ES,PERCE0T_COMME0TS,LOC_TOTAL,Defective
10,0.02097902097902098,0.08108108108108109,0.04659498207885305,0.009009009009009009,0.014134275618374556,0.02097902097902098,0.10309278350515466,0.014184397163120567,0.0,0.02631578947368421,1.0000000000000002,0.028208744710860365,0.024390243902439025,1.0,0.028846153846153848,0.4545454545454546,0.054542968215827624,0.13596961941715513,0.01208458800307775,0.03442028985507247,0.05405405405405405,0.0816326530612245,0.012084507731653892,0.03423347365709195,1.0,0.01408450704225352,0.014134275618374556,0.030035335689045938,0.17241379310344826,0.06294536817102138,0.048576214405360134,0.07377049180327869,0.2142857142857143,0.03886010362694301,0.8865139949109415,0.04236006051437216,0.0
11,0.02097902097902098,0.06756756756756757,0.04659498207885305,0.009009009009009009,0.014134275618374556,0.02097902097902098,0.10309278350515466,0.014184397163120567,0.0,0.017543859649122806,0.7311827956989249,0.02538787023977433,0.024390243902439025,1.0,0.028846153846153848,0.36363636363636365,0.04745160092988728,0.14397754478659294,0.011841278485124167,0.03260869565217392,0.05012285012285012,0.0816326530612245,0.011841198232997908,0.03181444606989659,1.0,0.01408450704225352,0.014134275618374556,0.026501766784452294,0.17241379310344826,0.058194774346793356,0.04522613065326633,0.06967213114754098,0.23809523809523808,0.03886010362694301,0.8865139949109415,0.04236006051437216,0.0
12,0.02097902097902098,0.04054054054054054,0.03763440860215054,0.009009009009009009,0.014134275618374556,0.02097902097902098,0.13402061855670105,0.014184397163120567,0.0,0.02631578947368421,1.0000000000000002,0.022566995768688293,0.024390243902439025,1.0,0.028846153846153848,0.4545454545454546,0.03664849870089277,0.15297614133575502,0.010568362037583172,0.027173913043478264,0.04324324324324324,0.0816326530612245,0.010568157251765166,0.026773797335078255,1.0,0.01408450704225352,0.014134275618374556,0.022968197879858657,0.18965517241379312,0.05106888361045131,0.03852596314907873,0.05737704918032788,0.23809523809523808,0.03367875647668394,0.8612722646310433,0.03479576399394856,0.0
13,0.02097902097902098,0.02702702702702703,0.03763440860215054,0.009009009009009009,0.014134275618374556,0.02097902097902098,0.13402061855670105,0.014184397163120567,0.0,0.008771929824561403,0.4623655913978495,0.019746121297602254,0.024390243902439025,1.0,0.028846153846153848,0.36363636363636365,0.03129578620406728,0.16040617518368697,0.010087963404272472,0.025362318840579715,0.03931203931203931,0.0816326530612245,0.010087860630361272,0.024423712034117966,1.0,0.01408450704225352,0.014134275618374556,0.019434628975265017,0.20689655172413796,0.046318289786223286,0.035175879396984924,0.05327868852459017,0.26190476190476186,0.032383419689119175,0.8612722646310433,0.03479576399394856,0.0
14,0.006993006993006994,0.02702702702702703,0.010752688172043012,0.0,0.0,0.006993006993006993,0.22680412371134023,0.0,0.0,0.008771929824561403,1.0000000000000002,0.00846262341325811,0.0,0.0,0.009615384615384616,0.18181818181818182,0.012561292465178068,0.0759514571121935,0.0013531018558746767,0.007246376811594204,0.011793611793611793,0.163265306122449,0.001352988444328421,0.005870979954123142,0.4897959183673469,0.0,0.0,0.0088339222614841,0.27586206896551724,0.015439429928741092,0.010050251256281407,0.01639344262295082,0.09523809523809523,0.009067357512953369,0.7633587786259542,0.009077155824508321,0.0
15,0.006993006993006994,0.02702702702702703,0.010752688172043012,0.0,0.0,0.006993006993006993,0.22680412371134023,0.0,0.0,0.008771929824561403,1.0000000000000002,0.00846262341325811,0.0,0.0,0.009615384615384616,0.2727272727272727,0.01682001992615601,0.07702468422356148,0.0017044016418554372,0.009057971014492756,0.014742014742014739,0.163265306122449,0.0017043901762515245,0.007446371670284122,0.4897959183673469,0.0,0.0,0.0088339222614841,0.27586206896551724,0.019002375296912115,0.01256281407035176,0.020491803278688523,0.09523809523809523,0.009067357512953369,0.7633587786259542,0.009077155824508321,0.0
16,0.006993006993006994,0.0,0.010752688172043012,0.0,0.0,0.006993006993006993,0.22680412371134023,0.0,0.0,0.0,0.4623655913978495,0.007052186177715093,0.0,0.0,0.009615384615384616,0.18181818181818182,0.010373322393482973,0.0485428878064889,0.0005616830927406622,0.003623188405797102,0.0068796068796068794,0.2448979591836735,0.0005616717177691394,0.0033418866117103916,0.4897959183673469,0.0,0.0,0.007067137809187278,0.3103448275862069,0.009501187648456057,0.005862646566164155,0.012295081967213115,0.07142857142857142,0.007772020725388602,0.7633587786259542,0.009077155824508321,0.0
17,0.006993006993006994,0.08108108108108109,0.017921146953405017,0.0,0.0,0.006993006993006993,0.14432989690721654,0.0,0.0,0.008771929824561403,1.0000000000000002,0.012693935119887164,0.0,0.0,0.009615384615384616,0.6363636363636364,0.0569848990994159,0.07157599273507803,0.004153676666396284,0.02173913043478261,0.033906633906633905,0.163265306122449,0.004153597023996476,0.020220651601366026,0.4897959183673469,0.0,0.0,0.014134275618374558,0.17241379310344826,0.036817102137767226,0.032663316582914576,0.05737704918032788,0.14285714285714285,0.01683937823834197,0.8481424936386769,0.015128593040847202,0.0
18,0.006993006993006994,0.08108108108108109,0.017921146953405017,0.0,0.0,0.006993006993006993,0.14432989690721654,0.0,0.0,0.008771929824561403,1.0000000000000002,0.012693935119887164,0.0,0.0,0.009615384615384616,0.7272727272727273,0.061478051925218324,0.07124576900850327,0.004414672975703391,0.02173913043478261,0.03587223587223587,0.163265306122449,0.004414649964717064,0.02161401149159055,0.4897959183673469,0.0,0.0,0.014134275618374558,0.15517241379310345,0.03919239904988124,0.03433835845896148,0.06147540983606558,0.14285714285714285,0.018134715025906734,0.8481424936386769,0.015128593040847202,0.0
19,0.013986013986013988,0.08108108108108109,0.021505376344086023,0.0,0.007067137809187279,0.013986013986013988,0.20618556701030932,0.0070921985815602835,0.0,0.008771929824561403,0.6451612903225807,0.022566995768688293,0.0,0.0,0.0,0.36363636363636365,0.04723671101213152,0.0970032196813341,0.005870575765563019,0.023550724637681163,0.03636363636363636,0.12244897959183676,0.0058706319520641535,0.0221619212400903,0.3163265306122449,0.007042253521126761,0.007067137809187279,0.024734982332155476,0.25862068965517243,0.046318289786223286,0.03015075376884422,0.06147540983606558,0.16666666666666663,0.018134715025906734,0.9395419847328246,0.016641452344931924,0.0
20,0.006993006993006994,0.04054054054054054,0.016129032258064516,0.0,0.0,0.006993006993006993,0.15463917525773196,0.0,0.0,0.008771929824561403,1.0000000000000002,0.011283497884344146,0.0,0.0,0.009615384615384616,0.18181818181818182,0.020355935845591828,0.1073227111367952,0.003487855649677259,0.012681159420289858,0.02162162162162162,0.12244897959183676,0.003487912025158977,0.011766754941015036,0.4897959183673469,0.0,0.0,0.012367491166077736,0.20689655172413796,0.027315914489311165,0.018425460636515914,0.028688524590163935,0.14285714285714285,0.01295336787564767,0.8327735368956742,0.01361573373676248,0.0
21,0.006993006993006994,0.04054054054054054,0.016129032258064516,0.0,0.0,0.006993006993006993,0.15463917525773196,0.0,0.0,0.008771929824561403,1.0000000000000002,0.011283497884344146,0.0,0.0,0.009615384615384616,0.2727272727272727,0.024145812576920823,0.11194584330884177,0.004286797814130133,0.014492753623188408,0.02555282555282555,0.10204081632653061,0.004286774813285963,0.014057574066089044,0.4897959183673469,0.0,0.0,0.012367491166077736,0.20689655172413796,0.032066508313539195,0.021775544388609715,0.03278688524590164,0.14285714285714285,0.01295336787564767,0.8327735368956742,0.01361573373676248,0.0
22,0.013986013986013988,0.02702702702702703,0.005376344086021506,0.0,0.007067137809187279,0.013986013986013988,0.7422680412371135,0.0070921985815602835,0.0,0.008771929824561403,0.6451612903225807,0.015514809590973204,0.0,0.0,0.0,0.18181818181818182,0.011350094746918282,0.07430033847931974,0.0012179299014560194,0.005434782608695653,0.009336609336609337,0.163265306122449,0.001217975126549492,0.005337584371146564,0.3163265306122449,0.007042253521126761,0.007067137809187279,0.015901060070671377,0.8275862068965518,0.013064133016627079,0.007537688442211055,0.020491803278688523,0.16666666666666663,0.0025906735751295333,0.7633587786259542,0.0030257186081694403,0.0
23,0.013986013986013988,0.02702702702702703,0.005376344086021506,0.0,0.007067137809187279,0.013986013986013988,0.7422680412371135,0.0070921985815602835,0.0,0.008771929824561403,0.6451612903225807,0.015514809590973204,0.0,0.0,0.0,0.2727272727272727,0.01472972708980445,0.06777841987946837,0.0012473436813110767,0.007246376811594204,0.010319410319410319,0.1836734693877551,0.0012473435823805582,0.005966531543817358,0.3163265306122449,0.007042253521126761,0.007067137809187279,0.015901060070671377,0.706896551724138,0.014251781472684086,0.008375209380234507,0.02459016393442623,0.16666666666666663,0.0038860103626943013,0.7633587786259542,0.0030257186081694403,0.0
24,0.006993006993006994,0.02702702702702703,0.012544802867383513,0.0,0.0,0.006993006993006993,0.19587628865979384,0.0,0.0,0.008771929824561403,1.0000000000000002,0.007052186177715093,0.0,0.0,0.009615384615384616,0.2727272727272727,0.016683271796675066,0.06398084702385867,0.0012391404545718388,0.007246376811594204,0.011793611793611793,0.1836734693877551,0.0012391856779830398,0.006245929230138423,0.4897959183673469,0.0,0.0,0.007067137809187278,0.25862068965517243,0.014251781472684086,0.010887772194304857,0.020491803278688523,0.11904761904761904,0.010362694300518133,0.7916539440203563,0.010590015128593042,0.0
25,0.006993006993006994,0.04054054054054054,0.012544802867383513,0.0,0.0,0.006993006993006993,0.19587628865979384,0.0,0.0,0.008771929824561403,1.0000000000000002,0.00846262341325811,0.0,0.0,0.009615384615384616,0.36363636363636365,0.023481607376584814,0.054239247089903415,0.0012343930070528601,0.007246376811594204,0.013759213759213757,0.22448979591836735,0.0012342909353445287,0.007190559502938213,0.4897959183673469,0.0,0.0,0.0088339222614841,0.25862068965517243,0.0166270783847981,0.01256281407035176,0.02459016393442623,0.09523809523809523,0.010362694300518133,0.7916539440203563,0.010590015128593042,0.0
26,0.013986013986013988,0.05405405405405406,0.03225806451612903,0.009009009009009009,0.007067137809187279,0.013986013986013988,0.11340206185567014,0.0070921985815602835,0.0,0.008771929824561403,0.6451612903225807,0.018335684062059238,0.0,0.0,0.019230769230769232,0.4545454545454546,0.03707827853640431,0.1022867993065302,0.005217150232342234,0.01992753623188406,0.030466830466830463,0.12244897959183676,0.005217183809822934,0.01871117838695612,0.3163265306122449,0.007042253521126761,0.007067137809187279,0.019434628975265017,0.17241379310344826,0.03562945368171022,0.02763819095477387,0.05327868852459017,0.2142857142857143,0.02849740932642487,0.8789821882951655,0.02874432677760968,0.0
27,0.013986013986013988,0.04054054054054054,0.03225806451612903,0.009009009009009009,0.007067137809187279,0.013986013986013988,0.11340206185567014,0.0070921985815602835,0.0,0.008771929824561403,0.6451612903225807,0.016925246826516218,0.0,0.0,0.019230769230769232,0.36363636363636365,0.031159038074586337,0.1167340873441757,0.005688223926970071,0.01811594202898551,0.029484029484029485,0.10204081632653061,0.005688302788779618,0.01813605457810042,0.3163265306122449,0.007042253521126761,0.007067137809187279,0.017667844522968195,0.17241379310344826,0.03444180522565321,0.02680067001675042,0.049180327868852465,0.23809523809523808,0.02849740932642487,0.8789821882951655,0.02874432677760968,0.0
28,0.013986013986013988,0.013513513513513514,0.025089605734767026,0.009009009009009009,0.007067137809187279,0.013986013986013988,0.15463917525773196,0.0070921985815602835,0.0,0.008771929824561403,0.6451612903225807,0.014104372355430184,0.0,0.0,0.019230769230769232,0.4545454545454546,0.02275879583504269,0.10690993147857675,0.00377555776758158,0.014492753623188408,0.02162162162162162,0.12244897959183676,0.0037754781551714994,0.012835965134555385,0.3163265306122449,0.007042253521126761,0.007067137809187279,0.014134275618374558,0.18965517241379312,0.026128266033254157,0.019262981574539366,0.03688524590163935,0.2142857142857143,0.02461139896373057,0.8481424936386769,0.0226928895612708,0.0
29,0.013986013986013988,0.0,0.025089605734767026,0.009009009009009009,0.007067137809187279,0.013986013986013988,0.15463917525773196,0.0070921985815602835,0.0,0.0,0.27956989247311836,0.012693935119887164,0.0,0.0,0.019230769230769232,0.36363636363636365,0.021274101857821016,0.10459836539255346,0.0034479159062300027,0.012681159420289858,0.020638820638820637,0.12244897959183676,0.003447938293611137,0.011907663297969167,0.3163265306122449,0.007042253521126761,0.007067137809187279,0.012367491166077736,0.20689655172413796,0.02494061757719715,0.018425460636515914,0.03278688524590164,0.19047619047619047,0.023316062176165803,0.8481424936386769,0.0226928895612708,0.0
30,0.013986013986013988,0.013513513513513514,0.014336917562724014,0.0,0.007067137809187279,0.013986013986013988,0.27835051546391754,0.0070921985815602835,0.0,0.008771929824561403,0.6451612903225807,0.012693935119887164,0.016260162601626015,1.0,0.009615384615384616,0.4545454545454546,0.02330578835296646,0.08173037232725172,0.002417130612580602,0.010869565217391306,0.016707616707616706,0.14285714285714288,0.0024171870729846915,0.010248815130049948,1.0,0.007042253521126761,0.007067137809187279,0.012367491166077736,0.36206896551724144,0.019002375296912115,0.01591289782244556,0.03688524590163935,0.23809523809523808,0.011658031088082901,0.8142493638676845,0.012102874432677761,0.0
31,0.013986013986013988,0.013513513513513514,0.012544802867383513,0.0,0.007067137809187279,0.013986013986013988,0.309278350515464,0.0070921985815602835,0.0,0.008771929824561403,0.6451612903225807,0.012693935119887164,0.016260162601626015,1.0,0.009615384615384616,0.36363636363636365,0.020180116821973473,0.08618839263601091,0.0023680698780765962,0.010869565217391306,0.015724815724815724,0.14285714285714288,0.0023680356989896436,0.009553344698731281,1.0,0.007042253521126761,0.007067137809187279,0.012367491166077736,0.39655172413793105,0.017814726840855107,0.015075376884422112,0.03278688524590164,0.23809523809523808,0.010362694300518133,0.7916539440203563,0.010590015128593042,0.0
32,0.03496503496503497,0.0,0.023297491039426525,0.0,0.028268551236749116,0.03496503496503497,0.4123711340206186,0.02836879432624113,0.0,0.0,0.10752688172043012,0.026798307475317345,0.0,0.0,0.0,0.2727272727272727,0.010353786946414267,0.0935358705522992,0.001711879721479604,0.007246376811594204,0.016216216216216214,0.14285714285714288,0.0017119362378192292,0.006233229335305648,0.15306122448979595,0.028169014084507043,0.028268551236749116,0.024734982332155476,0.6206896551724139,0.017814726840855107,0.01591289782244556,0.008196721311475409,0.023809523809523808,0.015544041450777202,0.9451399491094148,0.01815431164901664,0.0
33,0.03496503496503497,0.013513513513513514,0.023297491039426525,0.0,0.028268551236749116,0.03496503496503497,0.4123711340206186,0.02836879432624113,0.0,0.02631578947368421,0.6451612903225807,0.03385049365303244,0.0,0.0,0.0,0.36363636363636365,0.013381781242063726,0.11351440601007184,0.0028491143455366564,0.009057971014492756,0.02113022113022113,0.10204081632653061,0.0028491481108332893,0.00900120165195394,0.15306122448979595,0.028169014084507043,0.028268551236749116,0.03356890459363958,0.6206896551724139,0.023752969121140142,0.020100502512562818,0.012295081967213115,0.047619047619047616,0.015544041450777202,0.9451399491094148,0.01815431164901664,0.0
34,0.027972027972027975,0.13513513513513514,0.06272401433691756,0.0,0.0176678445229682,0.027972027972027975,0.09278350515463918,0.014184397163120567,0.066,0.02631578947368421,0.7849462365591399,0.04090267983074753,0.016260162601626015,0.0,0.04807692307692308,0.7272727272727273,0.0779268983570689,0.18368694790720716,0.028843746240069718,0.06340579710144928,0.09484029484029484,0.06122448979591837,0.028843698630695747,0.06276590404806123,0.5918367346938775,0.02112676056338028,0.0176678445229682,0.044169611307420496,0.15517241379310345,0.11401425178147269,0.08207705192629815,0.10245901639344263,0.2142857142857143,0.05440414507772021,0.8689058524173029,0.059001512859304085,0.0
35,0.027972027972027975,0.13513513513513514,0.06272401433691756,0.0,0.0176678445229682,0.027972027972027975,0.09278350515463918,0.014184397163120567,0.066,0.02631578947368421,0.7849462365591399,0.04090267983074753,0.016260162601626015,0.0,0.04807692307692308,0.8181818181818182,0.08167770419426049,0.18822752414761004,0.03149325251175948,0.06702898550724638,0.10073710073710074,0.06122448979591837,0.03149318203139977,0.06706753985499139,0.5918367346938775,0.02112676056338028,0.0176678445229682,0.044169611307420496,0.15517241379310345,0.12114014251781473,0.08710217755443886,0.10655737704918034,0.2142857142857143,0.05440414507772021,0.8689058524173029,0.059001512859304085,0.0
36,0.04195804195804196,0.013513513513513514,0.02867383512544803,0.0,0.03533568904593639,0.04195804195804196,0.32989690721649484,0.035460992907801414,0.0,0.03508771929824561,0.6881720430107527,0.03385049365303244,0.04878048780487805,1.0,0.028846153846153848,0.4545454545454546,0.015765105784445878,0.2724345744241724,0.01596924642020646,0.023550724637681163,0.04226044226044226,0.04081632653061224,0.01596930180575214,0.02359519508550355,1.0,0.035211267605633804,0.03533568904593639,0.03180212014134276,0.4310344827586207,0.040380047505938245,0.04438860971524288,0.02459016393442623,0.23809523809523808,0.02849740932642487,0.8142493638676845,0.027231467473524965,0.0
37,0.04195804195804196,0.02702702702702703,0.02867383512544803,0.0,0.03533568904593639,0.04195804195804196,0.32989690721649484,0.035460992907801414,0.0,0.05263157894736842,1.0000000000000002,0.03526093088857546,0.04878048780487805,1.0,0.028846153846153848,0.5454545454545454,0.02078571568110336,0.22496491372905147,0.013627723724795655,0.025362318840579715,0.04324324324324324,0.04081632653061224,0.013627779296054429,0.02412677639778973,1.0,0.035211267605633804,0.03533568904593639,0.03356890459363958,0.4137931034482759,0.041567695961995256,0.04522613065326633,0.028688524590163935,0.2142857142857143,0.029792746113989636,0.8142493638676845,0.027231467473524965,0.0
38,0.006993006993006994,0.02702702702702703,0.014336917562724014,0.018018018018018018,0.0,0.006993006993006993,0.17525773195876293,0.0,0.0,0.008771929824561403,1.0000000000000002,0.009873060648801129,0.0,0.0,0.009615384615384616,0.36363636363636365,0.021274101857821016,0.1398497482044085,0.0057888154283387925,0.01630434782608696,0.028009828009828007,0.0816326530612245,0.005788848960479032,0.015623894428798036,0.4897959183673469,0.0,0.0,0.010600706713780918,0.18965517241379312,0.03562945368171022,0.02345058626465662,0.03278688524590164,0.16666666666666663,0.015544041450777202,0.8481424936386769,0.012102874432677761,0.0
39,0.006993006993006994,0.02702702702702703,0.014336917562724014,0.018018018018018018,0.0,0.006993006993006993,0.17525773195876293,0.0,0.0,0.008771929824561403,1.0000000000000002,0.009873060648801129,0.0,0.0,0.009615384615384616,0.4545454545454546,0.024868624118462954,0.1333278296045571,0.005996230164096372,0.01811594202898551,0.02997542997542997,0.10204081632653061,0.005996263679785937,0.016954964358652288,0.4897959183673469,0.0,0.0,0.010600706713780918,0.17241379310344826,0.03800475059382423,0.025125628140703515,0.03688524590163935,0.16666666666666663,0.01683937823834197,0.8481424936386769,0.012102874432677761,0.0
40,0.006993006993006994,0.02702702702702703,0.017921146953405017,0.018018018018018018,0.0,0.006993006993006993,0.14432989690721654,0.0,0.0,0.008771929824561403,1.0000000000000002,0.009873060648801129,0.0,0.0,0.009615384615384616,0.4545454545454546,0.029342241497196664,0.07636423677041196,0.002597544948725471,0.012681159420289858,0.02113022113022113,0.163265306122449,0.0025974767601698477,0.011745588449627076,0.4897959183673469,0.0,0.0,0.010600706713780918,0.15517241379310345,0.028503562945368172,0.01675041876046901,0.03688524590163935,0.11904761904761904,0.018134715025906734,0.8723664122137404,0.015128593040847202,0.0
41,0.006993006993006994,0.02702702702702703,0.017921146953405017,0.018018018018018018,0.0,0.006993006993006993,0.14432989690721654,0.0,0.0,0.008771929824561403,1.0000000000000002,0.009873060648801129,0.0,0.0,0.009615384615384616,0.5454545454545454,0.03373771708765556,0.07801535540328572,0.003029392716597449,0.014492753623188408,0.024078624078624076,0.163265306122449,0.003029437798018445,0.013533249836564449,0.4897959183673469,0.0,0.0,0.010600706713780918,0.15517241379310345,0.032066508313539195,0.019262981574539366,0.04098360655737705,0.11904761904761904,0.018134715025906734,0.8723664122137404,0.015128593040847202,0.0
42,0.03496503496503497,0.10810810810810811,0.05197132616487455,0.0,0.024734982332155472,0.03496503496503497,0.15463917525773196,0.02127659574468085,0.04999999999999999,0.02631578947368421,0.6451612903225807,0.042313117066290554,0.016260162601626015,0.0,0.028846153846153848,0.4545454545454546,0.04979585457813202,0.2224882357797408,0.027458001433593185,0.05072463768115943,0.07616707616707617,0.04081632653061224,0.02745807856877725,0.04987974409107155,0.4897959183673469,0.028169014084507043,0.024734982332155472,0.044169611307420496,0.24137931034482762,0.08907363420427554,0.0678391959798995,0.08196721311475409,0.2857142857142857,0.044041450777202076,0.8944529262086515,0.046898638426626324,0.0
